n,p,k,temperature,humidity,ph,rainfall,crop_std,country,year,unit,yield,yield_foodgrains,yield_oilseeds,n_norm,p_norm,k_norm,temperature_norm,humidity_norm,ph_norm,rainfall_norm,year_norm
108.0,89.0,53.0,29.55054817,78.06762846,5.808497603999999,99.34482238,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7714285714285715,0.6,0.24,0.594691003655148,0.7443622623365519,0.3582619048894547,0.2842963242042175,0.5
108.0,88.0,55.0,26.28845991,83.390039,5.891458107,113.8729798,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7714285714285715,0.5928571428571429,0.25,0.5010868352933296,0.8064501339943535,0.3711633258774354,0.3364903872241803,0.5
105.0,77.0,52.0,29.16226551,76.16151562,5.816622478999999,100.0075679,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.75,0.5142857142857142,0.235,0.5835494058252307,0.7221267567351356,0.3595254270362493,0.286677313096137,0.5
118.0,88.0,52.0,28.65003945,82.68752542,5.8431631610000005,98.75084366,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.8428571428571429,0.5928571428571429,0.235,0.5688513073870386,0.798255055342472,0.363652843088562,0.2821623878867656,0.5
101.0,87.0,54.0,29.07311132,76.50045221,6.376756632999999,100.1692639,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7214285714285714,0.5857142857142857,0.245,0.5809911660886634,0.7260805764079887,0.4466334636220488,0.2872582244237124,0.5
95.0,75.0,50.0,28.08166093,75.26429821,5.623615687000001,118.2761894,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6785714285714286,0.5,0.225,0.5525419391422564,0.7116603864725318,0.329510398352882,0.3523094200656145,0.5
106.0,85.0,53.0,27.1994597,78.80860679999998,5.91505509,99.72430835,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7571428571428571,0.5714285714285714,0.24,0.5272275681381059,0.7530060465259485,0.3748329590247805,0.2856596708462428,0.5
86.0,95.0,49.0,28.05484146,78.04602887,6.458714879,108.3957179,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6142857142857143,0.6428571428571429,0.22,0.5517723664068899,0.7441102951946521,0.4593790208070443,0.3168126989585034,0.5
83.0,79.0,55.0,25.14748006,83.34688193,5.565028635,98.66679427,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.5928571428571429,0.5285714285714286,0.25,0.4683469271533695,0.8059466909391533,0.3203993612332455,0.2818604308641627,0.5
85.0,95.0,47.0,25.94019018,78.3422098,6.211833161,119.84797,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6071428571428571,0.6428571428571429,0.21,0.4910933906517535,0.7475653544072263,0.4209857509620688,0.3579562211924401,0.5
109.0,79.0,45.0,27.66752761,79.68542782,6.490074429,108.66464,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7785714285714286,0.5285714285714286,0.2,0.5406585681480213,0.7632344854160878,0.4642558325658112,0.3177788322835415,0.5
100.0,76.0,45.0,25.56703012,75.94067692,5.590236025,102.7867717,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7142857142857143,0.5071428571428571,0.2,0.4803857290870888,0.7195505922773905,0.3243194332993251,0.2966619198214764,0.5
117.0,86.0,48.0,28.6956201,82.54195839,6.225225238999999,116.1616839,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.8357142857142857,0.5785714285714286,0.215,0.5701592238186562,0.7965569625312686,0.4230683906512454,0.3447128178171335,0.5
114.0,94.0,53.0,26.33544853,76.8532006,6.190757458999999,118.6858263,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.8142857142857143,0.6357142857142857,0.24,0.5024351527964157,0.7301955157951738,0.4177082093092749,0.3537810873635245,0.5
110.0,78.0,50.0,25.93730186,78.89864446,5.915568968,98.21747528,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7857142857142857,0.5214285714285715,0.225,0.4910105115969844,0.7540563688632498,0.3749128736368514,0.2802462011306769,0.5
94.0,70.0,48.0,25.13686519,84.88394407,6.195152442,91.46442491,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6714285714285714,0.4642857142857143,0.215,0.4680423381908935,0.8238770847261733,0.4183916854680203,0.2559850972343534,0.5
80.0,71.0,47.0,27.50527651,80.79783998,6.156373499,105.0776992,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.5714285714285714,0.4714285714285714,0.21,0.5360028451660532,0.7762111813890104,0.4123610630510865,0.3048923382325927,0.5
114.0,79.0,51.0,26.21009246,82.34429458,6.313197204,112.0700033,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.8142857142857143,0.5285714285714286,0.23,0.4988381162522677,0.794251141667876,0.4367491581799199,0.3300129884499239,0.5
88.0,78.0,45.0,29.10403455,79.19588629,6.324270089,92.07835761,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6285714285714286,0.5214285714285715,0.2,0.5818784943877486,0.7575238038635514,0.4384711336474082,0.2581907205014653,0.5
112.0,73.0,48.0,29.244063800000006,77.32017166,5.7074889870000005,90.66727868,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.8,0.4857142857142857,0.215,0.5858965712906034,0.7356429045344101,0.342553770967814,0.2531212584582489,0.5
117.0,76.0,47.0,25.56202173,77.38229006,6.119216009,93.10247183,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.8357142857142857,0.5071428571428571,0.21,0.4802420155688097,0.7363675384606738,0.4065825973473927,0.2618699676759717,0.5
111.0,87.0,48.0,26.3985515,81.36028902,5.571401169,98.16752001,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7928571428571428,0.5857142857142857,0.215,0.5042458643888761,0.7827723557943153,0.3213903719060498,0.2800667311239044,0.5
89.0,83.0,47.0,28.09577643,77.79586769,5.63127166,109.5408614,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6357142857142857,0.5571428571428572,0.21,0.5529469771219802,0.7411920732497503,0.3307010002317738,0.3209267576293999,0.5
93.0,91.0,47.0,27.84767901,83.31110751,6.101241579,117.2878912,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6642857142857143,0.6142857142857143,0.21,0.5458279322584262,0.8055293692047814,0.4037873432196666,0.3487588460291366,0.5
92.0,81.0,52.0,27.39341554,81.4654833,6.438137278999998,94.31102057,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6571428571428571,0.5428571428571428,0.235,0.5327930445002071,0.7839994856646418,0.4561789403962216,0.2662118169053461,0.5
105.0,74.0,45.0,25.14517635,81.38204104,6.098369122,119.218154,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.75,0.4928571428571429,0.2,0.4682808232219275,0.7830261010880893,0.4033406393583501,0.355693535357984,0.5
102.0,71.0,48.0,28.65456263,79.28693687,5.695267822000001,102.4633775,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7285714285714285,0.4714285714285714,0.215,0.5689810980206773,0.7585859422842769,0.3406532232502023,0.2955000892625747,0.5
94.0,91.0,51.0,29.16093424,76.67484233,5.6180944460000015,109.575944,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6714285714285714,0.6142857142857143,0.23,0.5835112056260691,0.7281149011387804,0.3286517746471278,0.3210527958724041,0.5
116.0,71.0,47.0,27.57278064,82.0638878,6.435785799,91.34276507,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.8285714285714286,0.4714285714285714,0.21,0.5379398460826494,0.7909800937023396,0.4558132551324184,0.255548020379224,0.5
117.0,79.0,49.0,25.40909896,82.36208097,6.176644228,112.9794804,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.8357142857142857,0.5285714285714286,0.22,0.4758539648575651,0.7944586264327728,0.4155134210902158,0.3332803886921092,0.5
119.0,72.0,55.0,25.99069521,83.33983116,6.220643671,112.0777152,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.85,0.4785714285714286,0.25,0.4925426099721525,0.8058644411202868,0.4223558981347398,0.3300406943305093,0.5
99.0,73.0,53.0,26.29039046,81.06003778,5.8717022110000014,118.6730366,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7071428571428572,0.4857142857142857,0.24,0.5011422315649287,0.7792698149222586,0.3680910309651113,0.353735138907123,0.5
91.0,84.0,52.0,29.14827211,78.71024836,6.390741836,117.536781,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.65,0.5642857142857143,0.235,0.583147871450574,0.7518586592371842,0.4488083418469961,0.3496530110309793,0.5
80.0,90.0,47.0,26.59743595,79.35898915,6.21084479,107.3944717,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.5714285714285714,0.6071428571428571,0.21,0.5099527650177228,0.759426458565325,0.4208320466099711,0.3132156077548139,0.5
101.0,70.0,48.0,25.36059237,75.03193255,6.012696655,116.5531455,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7214285714285714,0.4642857142857143,0.215,0.4744620898820493,0.7089497557973263,0.3900174732265599,0.3461191882762096,0.5
108.0,89.0,53.0,29.12036889,80.18080728,5.908770059,112.3982055,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7714285714285715,0.6,0.24,0.5823472009921,0.769013268563919,0.3738555561894395,0.3311920922973608,0.5
100.0,80.0,52.0,27.53911354,77.25629897,6.049801781,110.3262123,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7142857142857143,0.5357142857142857,0.235,0.5369737836571483,0.7348978061716749,0.3957877956574409,0.3237482203367736,0.5
109.0,91.0,53.0,29.66727337,83.51014178,6.010095852999999,110.2511102,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7785714285714286,0.6142857142857143,0.24,0.5980403812323405,0.807851176986874,0.389613015197799,0.3234784074742743,0.5
82.0,78.0,46.0,25.05802193,84.97323747,5.738678895,110.4408803,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.5857142857142857,0.5214285714285715,0.205,0.4657799659940005,0.8249187249975172,0.3474042012223699,0.3241601782090179,0.5
106.0,70.0,55.0,25.86824781,78.52399914,5.74055541,116.3019555,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7571428571428571,0.4642857142857143,0.25,0.4890290364169518,0.7496859937539754,0.3476960233441001,0.3452167595434416,0.5
90.0,86.0,52.0,25.85036988,81.95580471,5.793260262,119.08561709999998,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6428571428571429,0.5785714285714286,0.235,0.4885160371856922,0.789719264803504,0.3558923030093911,0.3552173814238624,0.5
83.0,95.0,50.0,26.51682337,77.79913575,5.50947065,108.8547508,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.5928571428571429,0.6428571428571429,0.225,0.5076396229722037,0.7412301963686503,0.3117593828361893,0.3184618270219049,0.5
119.0,90.0,48.0,28.66725136,79.59242542,5.986442306,118.2583441,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.85,0.6071428571428571,0.215,0.569345195471314,0.7621495782989702,0.3859345856238368,0.3522453087894297,0.5
107.0,72.0,45.0,28.14938935,81.54448882,5.790768046,91.40508414,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7642857142857142,0.4785714285714286,0.2,0.5544853759604128,0.7849211140413243,0.355504731494679,0.2557719087480579,0.5
116.0,81.0,55.0,26.42313317,83.69950440000002,5.915546415,95.12322062,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.8285714285714286,0.5428571428571428,0.25,0.5049512244508674,0.8100601614233408,0.3749093663564346,0.269129738247261,0.5
101.0,75.0,50.0,26.59386409,81.40740301,6.242528277999999,109.9825551,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7214285714285714,0.5,0.225,0.5098502720873799,0.783321957773047,0.4257592348775689,0.3225135926386065,0.5
93.0,81.0,50.0,27.71822477,76.57853189,6.0360792660000016,102.2099836,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6642857142857143,0.5428571428571428,0.225,0.5421133005531175,0.7269914045213949,0.3936537687816773,0.2945897427676181,0.5
95.0,75.0,45.0,28.98333432,82.95958244,5.829898502000001,109.022564,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6785714285714286,0.5,0.2,0.5784150550967988,0.8014287002942131,0.3615900186861954,0.3190647150883794,0.5
107.0,71.0,55.0,29.42017919,83.96754496,6.088064451,117.229079,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7642857142857142,0.4714285714285714,0.25,0.590950123893336,0.8131869528956055,0.4017381310091222,0.3485475564908695,0.5
83.0,94.0,47.0,27.39872329,81.10523402,6.469370954,112.1355384,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.5928571428571429,0.6357142857142857,0.21,0.5329453480202297,0.7797970456436479,0.4610361769799582,0.3302484307734433,0.5
102.0,73.0,54.0,26.4020227,84.41007614,5.720726906,111.0162259,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7285714285714285,0.4857142857142857,0.245,0.5043454689253939,0.8183492414680341,0.3446124369576259,0.3262271729170542,0.5
86.0,79.0,45.0,27.81251452,82.69285419,5.80766417,99.20961514,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6142857142857143,0.5285714285714286,0.2,0.5448189028944207,0.798317217399564,0.3581322952256887,0.2838105767689922,0.5
117.0,86.0,53.0,25.19640218,83.55829874,5.703381727999999,115.8586081,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.8357142857142857,0.5785714285714286,0.24,0.4697507255769895,0.8084129455933051,0.3419150395769775,0.3436239834283177,0.5
111.0,79.0,53.0,28.31193338,75.77363772,6.165001277999999,119.695765,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7928571428571428,0.5285714285714286,0.24,0.5591495044381408,0.7176020187253356,0.4137027932123687,0.357409407365174,0.5
95.0,74.0,50.0,25.90113128,80.47152737,6.002481605,110.10323,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6785714285714286,0.4928571428571429,0.225,0.48997261292895,0.7724046250743969,0.3884289020909284,0.3229471309844161,0.5
91.0,75.0,55.0,27.48612983,76.11239849,6.212369363,109.2768851,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.65,0.5,0.25,0.53545343971916,0.7215537873933833,0.4210691372421229,0.3199783926551184,0.5
93.0,83.0,46.0,29.38254012,83.50423735,5.765308943,109.2486647,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6642857142857143,0.5571428571428572,0.205,0.5898700875594135,0.8077822996446816,0.351545514832512,0.319877007648509,0.5
92.0,85.0,51.0,29.22118628,81.08183635,5.740764682000001,108.8616474,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6571428571428571,0.5714285714285714,0.23,0.5852401110531414,0.779524103238861,0.3477285678209942,0.3184866038442243,0.5
104.0,80.0,54.0,27.09062164,81.33506906,5.879119455,110.1331182,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7428571428571429,0.5357142857142857,0.245,0.5241045085270782,0.7824781557081086,0.3692445074262479,0.3230545077528015,0.5
103.0,72.0,51.0,26.12643374,81.81365007,6.099478745,104.4812858,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7357142857142858,0.4785714285714286,0.23,0.4964375665774364,0.7880609787736027,0.4035131999497551,0.302749655049473,0.5
92.0,75.0,45.0,29.01207743,77.95192527,5.674403358999999,90.43495443,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6571428571428571,0.5,0.2,0.5792398258243947,0.7430125421755216,0.3374085319680007,0.2522866070847119,0.5
93.0,85.0,49.0,27.96799119,79.28625709,5.694243847,119.4765557,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6642857142857143,0.5714285714285714,0.22,0.549280236627621,0.7585780124011764,0.340493982019997,0.3566218729457706,0.5
120.0,87.0,52.0,28.0764455,76.05522115,5.905494703,118.99235729999998,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.8571428571428571,0.5857142857142857,0.235,0.5523922847034768,0.7208867927448165,0.3733461963722562,0.3548823349525371,0.5
108.0,72.0,46.0,25.16278237,84.97849241,6.110844721,90.94554618,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7714285714285715,0.4785714285714286,0.205,0.4687860201169562,0.824980025800572,0.4052807548224068,0.2541209661989851,0.5
105.0,88.0,54.0,25.78749808,84.51194224,6.020445317,114.2005455,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.75,0.5928571428571429,0.245,0.4867119589133249,0.8195375468976037,0.3912224894323509,0.3376672043727502,0.5
98.0,79.0,50.0,25.34119774,84.47321314,6.435917308,91.06493353,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7,0.5285714285714286,0.225,0.4739055696204439,0.8190857577370062,0.4558337064666239,0.2545498788745257,0.5
111.0,88.0,55.0,29.44795403,78.34971537,5.505393832999999,96.45042585,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7928571428571428,0.5928571428571429,0.25,0.5917471105449426,0.7476529096349517,0.3111253855663324,0.2738978744542436,0.5
97.0,74.0,45.0,26.47522633,78.51833782,5.677719902000001,113.1161095,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6928571428571428,0.4928571428571429,0.2,0.5064460144536183,0.749619952379126,0.3379242968913131,0.3337712443216017,0.5
95.0,82.0,48.0,27.39489579,83.31172003,5.719014989,92.78133617,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6785714285714286,0.55,0.215,0.5328355196140526,0.8055365144753054,0.3443462119334902,0.2607162511796924,0.5
89.0,91.0,55.0,25.08347445,80.26173100000003,6.275572297999999,94.32961456,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6357142857142857,0.6142857142857143,0.25,0.4665103147085117,0.7699572734473592,0.4308980033003599,0.2662786179357724,0.5
89.0,85.0,55.0,26.671983500000003,76.48541655,6.275384607,91.73358569,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6357142857142857,0.5714285714285714,0.25,0.5120918737312196,0.7259051799177415,0.430868814945431,0.2569520880445219,0.5
118.0,88.0,51.0,25.44926208,79.49221962,6.201911642000001,100.6619171,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.8428571428571429,0.5928571428571429,0.23,0.4770064276810007,0.7609806408780386,0.4194428276572373,0.289028137250537,0.5
101.0,92.0,45.0,28.22776705,80.64303840000002,5.758054257,98.00403016,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7214285714285714,0.6214285714285714,0.2,0.5567343891206551,0.774405364164046,0.3504173182228361,0.2794793751855473,0.5
99.0,92.0,47.0,28.127950899999995,77.48247073,6.3239336470000005,103.5045395,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7071428571428572,0.6214285714285714,0.21,0.5538702091950546,0.7375361827309358,0.438418812606394,0.2992405825316785,0.5
82.0,77.0,46.0,28.9470467,82.1888998,5.901100841,95.83016448,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.5857142857142857,0.5142857142857142,0.205,0.5773737980181415,0.7924384045472758,0.3726628945433716,0.2716695147181313,0.5
90.0,86.0,55.0,27.96236771,84.15403614,5.644486582000001,97.55986676,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6428571428571429,0.5785714285714286,0.25,0.5491188733760027,0.8153624409309859,0.332756089893481,0.2778836674973275,0.5
95.0,88.0,52.0,28.00316034,78.90085998,6.235461772000001,94.68180316,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6785714285714286,0.5928571428571429,0.235,0.5502893997082491,0.7540822137168893,0.4246603026685867,0.26754389566177,0.5
104.0,73.0,46.0,29.1400919,80.1190228,6.28236237,90.45142867,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7428571428571429,0.4857142857142857,0.205,0.5829131439714116,0.7682925299369652,0.4319539464810649,0.2523457926714252,0.5
102.0,73.0,52.0,27.9122104,83.36307683,6.356090905,90.24211529,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7285714285714285,0.4857142857142857,0.235,0.5476796317259881,0.8061356103893074,0.4434196781782565,0.2515938104736275,0.5
100.0,74.0,52.0,25.43480512,81.53977797,5.837258235,96.47800391,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7142857142857143,0.4928571428571429,0.235,0.4765915916588019,0.7848661602477376,0.3627345514500834,0.2739969517811196,0.5
94.0,89.0,48.0,28.55980972,84.51602322,5.653437902,111.0843029,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.6714285714285714,0.6,0.215,0.5662622055096537,0.8195851530265511,0.3341481348250085,0.3264717473063239,0.5
99.0,70.0,46.0,26.59580783,82.99556744,5.727469947,100.5123341,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.7071428571428572,0.4642857142857143,0.205,0.5099060468401486,0.8018484785215434,0.3456610662153368,0.2884907432574098,0.5
112.0,87.0,48.0,27.19711623,77.39706290000002,6.200111067999999,99.46950465,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.8,0.5857142857142857,0.215,0.5271603233111891,0.7365398690591968,0.4191628153338546,0.284744259483945,0.5
117.0,82.0,45.0,25.29391516,79.29122198,5.614471478,105.4220251,banana,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.8357142857142857,0.55,0.2,0.4725488170662071,0.7586359296645664,0.3280883567108358,0.3061293683118005,0.5
